paperId,Citations
c0e6cd2ec3bc9eb46c7d45bb708854da3327339e,"['77a096d80eb4dd4ccd103d1660c5a5498f7d026b', '7fa273f450251523e6b7fcc2eb3fdbdfd4a30493', '8ef0c1c2030aa265a4e7c836d080c2e2088efde6', 'e1e43d6bdb1419e08af833cf4899a460f70da26c', '7c24234042988e2f820a4350f43422ed2ad6fc52', '45674df7143e43bc589cfabd26dd194c2a7f090d', '7e9905710a5991a017ffc0473dd612cfce4b7b2e', 'a926093ef103c02fd5ef7310e0d41b83d1958ed5', '33e332837e91c1048c3ed165cd16bf7607c3bf06', 'cb03b665069dad5e895a2c244929ea427f1fb9d1', 'd0238f2fa88b0316ab862f843a5521eff0fd9bf5', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', '03532123ccffae8d411264320e8a5ae2b6eddea0', '6ea4bd1d842d7ab689b7ceb22927e48b9e5ad786', '10b4b926904ad153f791ec680218e1610747a0c8', '4cd033a56b19f87f6adfefeef5fcc990306ecf40', 'd2a505586c0da20752b98f63c7760b6a5c41e28d', '43ccf5d54ed038738af54009a5a9166af05471c7', '215fc60307f741b9db059204e41db8bfb879e606', '28a5a53dafacebad8a7c47773079caeffb9a5baa', '33ce8103b129149eb78ca2fa48538e25c9242c08', '1cff064f815111a71a98afda7aee1867ad617901', '71ba8a8c75e0826f94eb53ee7a4566d4fc5b5256', '371a343457a4fbff00000bf4faa29b2b2f85744c', 'f62ab3fcc45eb787f4eb3213a3ffcae97799e9e5', '8f2cf30f9c825d8ef7d622601dbd525ace95e025', '29ddc1f43f28af7c846515e32cc167bc66886d0c', '43eea2a73997294193228d50f9ff25fc5345664b', '9b54941de1e21826ecc28b32730ac3f69991ede4', 'b2ee139c1a3c2c53ac2b603070bdfbcd26b50ddc', '3a9f7c5bdd7f9560bf150332e97d6b1facdfce9b', 'a0367346bc355c36badec2d2c47ce55a320cd75e', '1bb022b27ddb987352bfc002c8381a6f646d0ebb', 'b000a4b30f6206f6cfb033a79aad1ba810c972a4', 'f4c4e148546089123f8da5db4fb246ab4062bd40', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', '83ea80a9393177ecf84928f4bd1120fb679f180c', '9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a', '182180bd69ea6d2f59225ded5ddc900b8558ab9f', 'e4b52a1a00e9db941326fc857b95245cbfb60bce', 'fc77048474ccd34c6507701591c2e6ab3ca647ef', 'f8e57fa370fe10147aa22714e08409fc1b7dae4b']"
5e31fa4e69d1a3587230f5d134c0b7e2ed84a742,"['7904b3446775ed8c79f4f94001a16b706989c462', 'ce54e3b89a2570035b70885e6901ad4c92ae41c9', '6a4ae4b2f667c00789d88b0399e79ff0368a8681', '0e6e8274d0dcbc1c3c1ccdbd87f3e5d53fdf62b4', '27beaa5db6c37c611f082855c6385b264874b8f5', 'a747e8f2659df479c0092301b9658fc582423df1', '3dd7f7118ee174265889d00d100cfe2a02871be8', '83ea80a9393177ecf84928f4bd1120fb679f180c', '322d91190acd8ac8c64598f5126947b0485ba249', '41d6b6bd4bf44bf13b9157b603e33360e5e77a01', '9712624bb61abb0da989514cae558cfab61bb9d2', '957f5b1e7ca48891c2e279aefbfa0f04d989c21e', '011095a0082e5e301f9bf30267b193c1c9e7e370', 'c2528e88d5554e9df9f9d482ad46cb5331c4d794', 'b889b1d6944213bc2ca29e3ad07ee65ede20892d']"
f91dbd39d4c742ba675e447b04a0b0c70b33e836,"['42543dc42e65609bbbf2be470d54dd923532c36a', 'b2563d102456d5140ecb4111e7f08481f720d9a4', 'f62ab3fcc45eb787f4eb3213a3ffcae97799e9e5', 'ef35da3a3c471a6a15c7a3b09586483eb50cbef0', '3994334c81478a4b17341eb1f494dbccbb73d999', '6fed828456964d29517f6caf31b700d8aec82153', 'e576a2d97950b1f6831f88575dd3f370053f6af7', '6745a82c9236f0eec576904eb50ea700ca5a7d7c', '06d7cb8c8816360feb33c3367073e0ef66d7d0b0', 'fafa541419b3756968fe5b3156c6f0257cb29c23', '6a85b59bb66e9f70c6e201a265d58a7f3aeb3aeb', 'f4c4e148546089123f8da5db4fb246ab4062bd40', '9a0424bdd12cdcdf45b556b0b9dcc6fc5a55520b', '1cff064f815111a71a98afda7aee1867ad617901', 'e2e7d964c09e27d334fcb8761d69918630629387', 'da5d78b3e3a1544fde98fba86088e1215e97cbe8', '9a0965beef113cc37491004b1848149e00300561', 'a6b7b5dbd1eb6ac765cdb9c9f70b90aa11e45854', '58ed1fbaabe027345f7bb3a6312d41c5aac63e22', 'c30c0092bf4eb8a44faec3fc60cdd5006276bcdc', 'd84ed05ab860b75f9e6b28e717abf4bc12da03d7', 'e67a2817089312746d69b38ce9abfdc4b1bc69c3', '787ae2c51cd82b904bb4fb9ccb15266381af5436', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', '011095a0082e5e301f9bf30267b193c1c9e7e370', '5471114e37448bea2457b74894b1ecb92bbcfdf6', 'd93bcf0685c15c45d078eafea565969c04daccd3', '047286f5b9315a8e8bf56c4fc936e62f21495892', '6a4ae4b2f667c00789d88b0399e79ff0368a8681']"
013eb12ce5468f79d58bf859653f4929c5a2bd14,"['704011527f183b561ea6a75b21e4cefe5aa77fca', '6745a82c9236f0eec576904eb50ea700ca5a7d7c', 'b0b770fb8c7760749c88e3c83ae173cdb07f7bd5', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', '3c68025d95970a9b9aa1b742a678704cd09d2bf4', 'd2a5dcecd2ffdf03473df1688091f08fadb114a3', 'd617f51833860dc50d202af7f80be71304b2e994', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', 'e7b0e2710821a9fe1e3d2b9a09dd94514b2d5ea5', '7c24234042988e2f820a4350f43422ed2ad6fc52', '4cd033a56b19f87f6adfefeef5fcc990306ecf40', '31d7d7b9c7b776c639316027e6ae5f2ff2673da2', '21042565ec941f4fa31ac5a0af85a1a84ff21f1b', '43eea2a73997294193228d50f9ff25fc5345664b', 'b09139c153bac8893e8faea2b3a59159234caadc', 'ce9ca56036307217ea565644d3d3bd74b879e045', '011095a0082e5e301f9bf30267b193c1c9e7e370', 'c50a909e20bd07f4aea09dc6dae539b45b406a96', '834cdfca7cc041a6fa0db3da5493c6754bea845b', '45674df7143e43bc589cfabd26dd194c2a7f090d', '43bafb4997515d2904abfca8214f2fc806680fc3', 'a2a514ed839dafdd0fb76d6c2615f25f35bf8087', '83cebf919635504786fc220d569284842b0f0a09', '6ea4bd1d842d7ab689b7ceb22927e48b9e5ad786', '25761ba4bdc054bfe902fe7c5d6338be6d00d491', 'f497c1ece7b6f3560bb39958e2673f476d608f98', '4fcfe83c05402b5c5fb6e853082e74af6379d7f9', '97906df07855b029b7aae7c2a1c6c5e8df1d531c', '13c4e5a6122f3fa2663f63e49537091da6532f35', 'a0f788f6de0fb83d623c875a98120e3f347f70d1', 'c997ed5ac5772bb0fce8bb11b8c86bc33310f39a', 'f3d594544126e202dbd81c186ca3ce448af5255c', 'd2a505586c0da20752b98f63c7760b6a5c41e28d', 'be082d70534db088315f2cc5b42c2fdcd58c1b8c', 'be7cb8f79bc018e57467168fc0c7f8ad59bba04f', '3e53b6d0d30be2a802c6b7b34b75f6e67ab8204f', '53103ae318a19569ac82cee5062de2cf73bf386c', '1cf2e9e198feef3893da2800a7949f6880ddc084', '472644c5f4155635cf9e9e37540bfa53c20e7610', '537f5e8e4139392cd2d108f32495e5b2b80151ac', '30f233eecca2239ee1dd754914324092e53f8f19', '579476d19566efc842929ea6bdd18ab760c8cfa2', '099043827df60225cf33c820052716cce64d49e9', 'a926093ef103c02fd5ef7310e0d41b83d1958ed5', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', '8bb9db78b4413b92cdeeae9e24e955aab9c87ae1', '28a5a53dafacebad8a7c47773079caeffb9a5baa', '2c3eef2f17369912e330281d54b535675077e4ca', 'e1e43d6bdb1419e08af833cf4899a460f70da26c', 'dde4abfd83fb61a794bd6c7d6e1991a67467c7ee']"
5406e153957dd7a165264da6e6e5d81251997404,"['dcbaf58b16ac7ef947879ea37c021466357b291a', '704011527f183b561ea6a75b21e4cefe5aa77fca', 'e7354193f0e7fdd1b72725935ff2741cc7b8eeb7', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', 'db6084fdb3baceddacdc726474722debe1ef7e65', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', 'd1206ccabd1980848f14472d6548251c2fab7963', '8f2cf30f9c825d8ef7d622601dbd525ace95e025', '33e332837e91c1048c3ed165cd16bf7607c3bf06', '5107c83173e43f51d1bdebf6cafda525a7c26bf0', '4fcfe83c05402b5c5fb6e853082e74af6379d7f9', '3ea34401909978d3d3d0c25c8746e02c7d2a7c77', '00cd2650a89734105fa0c0aba3bf07935b318290', '5778e56400f7113c2b1355fdbd6b638fa379885f', '72afe82af4c2ca100c36eb35292e85d806527f0a', 'c0e6cd2ec3bc9eb46c7d45bb708854da3327339e', '10b4b926904ad153f791ec680218e1610747a0c8', 'db528269ef800727245c0fcb35b692d29c1ccdc9', 'd84ed05ab860b75f9e6b28e717abf4bc12da03d7', 'f4cfc7cbad257f1688772d59f694c16189dba811', 'dec26f0640e3a4fdb116735526302ccb9f49867e', '05f0ab01e15147f15dfc00343305cdd127e2b252', 'a0f788f6de0fb83d623c875a98120e3f347f70d1', '2c3eef2f17369912e330281d54b535675077e4ca', 'cde39ce861e4c7514ee07fd91b6b8aac50cbf01b', 'e5d720767b7a539bb2edaa98eaf572a4506a79c6', '182180bd69ea6d2f59225ded5ddc900b8558ab9f']"
1109d62ebd2b29a7dc148bc30dd6cfc803a63dec,"['b977e8de38dc0d13817bca1ed20036badfe2a58c', 'c30c0092bf4eb8a44faec3fc60cdd5006276bcdc', 'cf523942d56e90db182c5788845f6502da9a307d', '13c4e5a6122f3fa2663f63e49537091da6532f35', 'e5a1cfcd07dcfd8b1feec9c635dadc858cde8166', 'fafa541419b3756968fe5b3156c6f0257cb29c23', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', 'fc77048474ccd34c6507701591c2e6ab3ca647ef', '33e332837e91c1048c3ed165cd16bf7607c3bf06', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', '29ddc1f43f28af7c846515e32cc167bc66886d0c', '194073c405e9c362c955e9ac31979ddbc037ff8d', '43bafb4997515d2904abfca8214f2fc806680fc3', '9eea59c34f139f3d2153226c8cf026e975622074', '5e31fa4e69d1a3587230f5d134c0b7e2ed84a742', 'b0b770fb8c7760749c88e3c83ae173cdb07f7bd5', '6e74403ab75d0080c056fd66702ab1f54f04d9b1', '71ba8a8c75e0826f94eb53ee7a4566d4fc5b5256', '1eaab9b33f1261744567455a14830e8a92796cf5', 'db528269ef800727245c0fcb35b692d29c1ccdc9', 'd47a682723f710395454687319bb55635e653105', '53103ae318a19569ac82cee5062de2cf73bf386c', 'a926093ef103c02fd5ef7310e0d41b83d1958ed5', '3924aa213ff891812c66a6909ab902684d3eb107', 'e1e43d6bdb1419e08af833cf4899a460f70da26c', '6ea4bd1d842d7ab689b7ceb22927e48b9e5ad786', '099043827df60225cf33c820052716cce64d49e9', 'bbb52447f2f38aad9613ba026f88b57637ffcbea', '68a3d32416977e88cf1bfa4ad548d403f5f089d6', 'dadfb3ff45e19dc22456a645f441bbeb17c93c9c', '119a9e5b563cf1134897553ee49325b5a5bd9fb9', '8dce62b18bdea587c07cb4769a05ca0a816d09ba', 'a1ef4052acb63356928bb440874c470ad48cb40c', '834cdfca7cc041a6fa0db3da5493c6754bea845b', '9a0965beef113cc37491004b1848149e00300561']"
3cc2f69951cd24fe61be4cf32d62afbac297bc2b,"['008068e3d9e9e3d417bf21a4c0688b6af4515aec', 'a0367346bc355c36badec2d2c47ce55a320cd75e', '43ccf5d54ed038738af54009a5a9166af05471c7', '194073c405e9c362c955e9ac31979ddbc037ff8d', 'd93bcf0685c15c45d078eafea565969c04daccd3', '6fed828456964d29517f6caf31b700d8aec82153', 'baafed5f8968118af04dbbb1cf172f1c10bede25', '27beaa5db6c37c611f082855c6385b264874b8f5', '7c24234042988e2f820a4350f43422ed2ad6fc52', 'ec7f5dc077480df149bcd4358a3aa8441878ca59', '71ba8a8c75e0826f94eb53ee7a4566d4fc5b5256', '3c68025d95970a9b9aa1b742a678704cd09d2bf4', '5290d7921f0266c8b50b79fc8a0b7d22868f4f60', '11342d45911ee8a7c9e3a94117ce774ad7036172', 'c0e6cd2ec3bc9eb46c7d45bb708854da3327339e', 'b651d67502790e1d6d41c589e1d93e996ba7b935', '10b4b926904ad153f791ec680218e1610747a0c8', '0e6e8274d0dcbc1c3c1ccdbd87f3e5d53fdf62b4', 'e7a7735104448371dde788542ebfc6af6485ea43', 'fafa541419b3756968fe5b3156c6f0257cb29c23', '950850e22e42201f152d90dc6f53d53e39d37657', 'b0b770fb8c7760749c88e3c83ae173cdb07f7bd5', '0258bab20bc8574ee602012081a17db89339f12d', 'c6879e43828b293567f5e2da039d23845189d6a7', 'f295157f37cfb43cd8d8d2690ea124edc5ea59c2', '83ea80a9393177ecf84928f4bd1120fb679f180c']"
25761ba4bdc054bfe902fe7c5d6338be6d00d491,"['64306bbddb4da7a4e06f990a0167d55fbbbbec82', 'cb03b665069dad5e895a2c244929ea427f1fb9d1', 'dde4abfd83fb61a794bd6c7d6e1991a67467c7ee', '28a5a53dafacebad8a7c47773079caeffb9a5baa', '1109d62ebd2b29a7dc148bc30dd6cfc803a63dec', '77a096d80eb4dd4ccd103d1660c5a5498f7d026b', '6e74403ab75d0080c056fd66702ab1f54f04d9b1', '1b0aa15937fdf59103a5213bccf09cff83d0ee3e', '371a343457a4fbff00000bf4faa29b2b2f85744c', '6b3756d32ab5b0a5715a5cfc3672290d2d643017', '3ea34401909978d3d3d0c25c8746e02c7d2a7c77', '087dd95e13efd47aef2a6582e6801b39fc0f83d8', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', '13c4e5a6122f3fa2663f63e49537091da6532f35', '9eea59c34f139f3d2153226c8cf026e975622074', 'dec26f0640e3a4fdb116735526302ccb9f49867e', '25adff0bb9691b46fee5c0591300d6f3ccf117ab', '980858461df7c4349f17b427686c5bcbcffbdc04', 'c4cdf2e0d89aadb13bf9c61654ff9e17be2b01b9']"
2ee03e28208a9310a9be4032c2b04ebdddb83cc7,"['ea160adc0d78e54669281b8b145bcd832e648fee', 'd2a5dcecd2ffdf03473df1688091f08fadb114a3', '4cd033a56b19f87f6adfefeef5fcc990306ecf40', '3b87dafd5a412e25e06761f181ec199ca88a7398', '329d31f881a17861eedeef6a9d8fd509cddd2b7c', 'f497c1ece7b6f3560bb39958e2673f476d608f98', '787ae2c51cd82b904bb4fb9ccb15266381af5436', '7c24234042988e2f820a4350f43422ed2ad6fc52', 'e2e7d964c09e27d334fcb8761d69918630629387', '25adff0bb9691b46fee5c0591300d6f3ccf117ab', '1eaab9b33f1261744567455a14830e8a92796cf5', 'c30c0092bf4eb8a44faec3fc60cdd5006276bcdc', '11342d45911ee8a7c9e3a94117ce774ad7036172', '6a85b59bb66e9f70c6e201a265d58a7f3aeb3aeb', 'd2a505586c0da20752b98f63c7760b6a5c41e28d', '6c755fc901d0b41a5d73c265f64a5aacf62e83b8', 'ce51eff5b529ee572dab1c1f38f20adc8e89bab2', 'd1ae4ab5047489c2b010c7ce72262982ad66ad60', 'f3d594544126e202dbd81c186ca3ce448af5255c', '31d7d7b9c7b776c639316027e6ae5f2ff2673da2', '9b54941de1e21826ecc28b32730ac3f69991ede4']"
28a5a53dafacebad8a7c47773079caeffb9a5baa,"['eef23d76e175c0cff8e81ffcb2721c10539c8cbd', 'dde4abfd83fb61a794bd6c7d6e1991a67467c7ee', 'beb890d47bbc21a96967f9993c9d6e15686b2eac', '40416ac3bf78583eea37661b1b446e9939245b3e', '7904b3446775ed8c79f4f94001a16b706989c462', '008068e3d9e9e3d417bf21a4c0688b6af4515aec', 'cb03b665069dad5e895a2c244929ea427f1fb9d1', '3b87dafd5a412e25e06761f181ec199ca88a7398', '5e31fa4e69d1a3587230f5d134c0b7e2ed84a742', '09f54c64b39f5f7e7570f9f4ce3e3af544401e14', '64306bbddb4da7a4e06f990a0167d55fbbbbec82', 'ec7f5dc077480df149bcd4358a3aa8441878ca59', '08aaaf7ae3d61875e7bcf5c1bb0df4f17066e300', 'ee6f23590783adec7cf6b2030c6a46f3117a708e', 'd617f51833860dc50d202af7f80be71304b2e994', '3c68025d95970a9b9aa1b742a678704cd09d2bf4', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', 'f4207bcad24fe4eaf3849d6c1fe38c36545b5cb3', '7676c02ea839ff1ceb6e5e1427c42bc45e169bde']"
d617f51833860dc50d202af7f80be71304b2e994,"['72afe82af4c2ca100c36eb35292e85d806527f0a', 'e248993daede136713e93929816df92b48ccddfb', '9a0965beef113cc37491004b1848149e00300561', '099043827df60225cf33c820052716cce64d49e9', '4fcfe83c05402b5c5fb6e853082e74af6379d7f9', 'a926093ef103c02fd5ef7310e0d41b83d1958ed5', 'fe4c5074f021cd1c810892c1b6bc267b23aa6e5c', 'a6b7b5dbd1eb6ac765cdb9c9f70b90aa11e45854', 'fb8e253b8b0358a7b95ddc9ac4c74f93513a9c53', '0d065e8688c38bb0148203a1738f47184a5b58d3', '74b63c4cdc719a646ce014d084a0ce0ac66d9139', 'c50a909e20bd07f4aea09dc6dae539b45b406a96', '6be56f559a74c0124526242e70cbdfd16cbc60a7', '31d7d7b9c7b776c639316027e6ae5f2ff2673da2', '97906df07855b029b7aae7c2a1c6c5e8df1d531c', '579476d19566efc842929ea6bdd18ab760c8cfa2', '7571ed4cf1bbdcf891b576a0da12c910b1f0c72f', '1cff064f815111a71a98afda7aee1867ad617901']"
11342d45911ee8a7c9e3a94117ce774ad7036172,"['182180bd69ea6d2f59225ded5ddc900b8558ab9f', 'df7336844a31165db0ae08f1cd0f560c9e3faeea', '549e933821fdf7cd0309dacaae99c8284cbfcc24', '0d065e8688c38bb0148203a1738f47184a5b58d3', 'f91dbd39d4c742ba675e447b04a0b0c70b33e836', 'c4cdf2e0d89aadb13bf9c61654ff9e17be2b01b9', 'ef25b02f3be31c699255ee05aa90a4a17461d95d', 'c50a909e20bd07f4aea09dc6dae539b45b406a96', 'fb8e253b8b0358a7b95ddc9ac4c74f93513a9c53', 'c2528e88d5554e9df9f9d482ad46cb5331c4d794', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', '5ea7bf772fecf95cbf53b2c7f719c9440322a115', '9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a', 'c0e6cd2ec3bc9eb46c7d45bb708854da3327339e', '68a3d32416977e88cf1bfa4ad548d403f5f089d6', 'b651d67502790e1d6d41c589e1d93e996ba7b935', '2ddcd47b28eb4b43317a34cf56e83309f5347699', 'e02a757617c2c42eb62889cc4d4aee3765928303', '33e332837e91c1048c3ed165cd16bf7607c3bf06', '119a9e5b563cf1134897553ee49325b5a5bd9fb9', 'eef23d76e175c0cff8e81ffcb2721c10539c8cbd', 'b000a4b30f6206f6cfb033a79aad1ba810c972a4', '9b529fe170823f95509585d5aa39fa01a43558fd', '6a85b59bb66e9f70c6e201a265d58a7f3aeb3aeb', 'd84ed05ab860b75f9e6b28e717abf4bc12da03d7', 'f397b593de771752e7002a954eb531f3ef6a975e']"
fa7b8acd47631bada5b66049824bfd335ac6bf8f,"['155eeede0c070f1f017ba5c9f6cacd7ae0b098aa', '6fed828456964d29517f6caf31b700d8aec82153', '9675f7484a4d3d278a5a637f75a1b81d7d008c4e', '3c68025d95970a9b9aa1b742a678704cd09d2bf4', 'e4b52a1a00e9db941326fc857b95245cbfb60bce', '97906df07855b029b7aae7c2a1c6c5e8df1d531c', '0601e9e434b30320c316c76228b97c093fa98ad6', '6a4ae4b2f667c00789d88b0399e79ff0368a8681', 'db6084fdb3baceddacdc726474722debe1ef7e65', 'c2528e88d5554e9df9f9d482ad46cb5331c4d794', 'a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358', 'e7a7735104448371dde788542ebfc6af6485ea43', '598231eb906b183f7a2a408ef4536127e11e3de9', 'c84aa52bee5116f80c7740503edff4b08f733c3b', '0427110f0e79f41e69a8eb00a3ec8868bac26a4f', 'f397b593de771752e7002a954eb531f3ef6a975e', '7904b3446775ed8c79f4f94001a16b706989c462', '5f7f10f913ecc478ff7ba304c265fd3c700b47d7', '1dec1180add808a482a45f9afd15cc70129d6bbe', '4fcfe83c05402b5c5fb6e853082e74af6379d7f9', 'e5d720767b7a539bb2edaa98eaf572a4506a79c6', '2bc9d6830610e18f110aa7984f7c0271d6b17eeb', 'eef23d76e175c0cff8e81ffcb2721c10539c8cbd', '8f2cf30f9c825d8ef7d622601dbd525ace95e025', 'e248993daede136713e93929816df92b48ccddfb', 'd47a682723f710395454687319bb55635e653105', '7676c02ea839ff1ceb6e5e1427c42bc45e169bde', '011095a0082e5e301f9bf30267b193c1c9e7e370', '537f5e8e4139392cd2d108f32495e5b2b80151ac']"
9b529fe170823f95509585d5aa39fa01a43558fd,"['5107c83173e43f51d1bdebf6cafda525a7c26bf0', '7fa273f450251523e6b7fcc2eb3fdbdfd4a30493', '285d13bf3cbe6a8a0f164f584d84f8b74067271f', 'd235a9085e0543fcbe502fbc269f9a8ee01dcbab', '3ca3ff98405b43fab32dcd7cbd6bd34261386e35', 'ee6f23590783adec7cf6b2030c6a46f3117a708e', '808e9ce4e86e79098edea7f00b5b91663b87a5e6', '76f87dfb737ac0e44df1fc331b422de2b9f0a632', '18a1c21f35153c45d0ef30c564bffb7d70a13ccc', 'f3d594544126e202dbd81c186ca3ce448af5255c', '89a30b5dab02c9c390a632acad481fa602859272', 'cbc1e8bbfe98f94c0d13d111b824cf603b62712c', '86d3beff240b6c882058455e098a571de86564f5', 'dde4abfd83fb61a794bd6c7d6e1991a67467c7ee', 'fc77048474ccd34c6507701591c2e6ab3ca647ef', '8f2cf30f9c825d8ef7d622601dbd525ace95e025', '704011527f183b561ea6a75b21e4cefe5aa77fca', '410fba9f03212257d0881811802e6620e59bc827', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', 'ce9ca56036307217ea565644d3d3bd74b879e045', '7904b3446775ed8c79f4f94001a16b706989c462', 'db528269ef800727245c0fcb35b692d29c1ccdc9', '549e933821fdf7cd0309dacaae99c8284cbfcc24', '5ea7bf772fecf95cbf53b2c7f719c9440322a115', '0427110f0e79f41e69a8eb00a3ec8868bac26a4f', 'c84aa52bee5116f80c7740503edff4b08f733c3b', '0601e9e434b30320c316c76228b97c093fa98ad6', 'e4b52a1a00e9db941326fc857b95245cbfb60bce', '3faeb21fe256b99391d69570053a8c2d91e9f348', 'd93bcf0685c15c45d078eafea565969c04daccd3']"
353c88c231ce156d604e074af276422422fc73f7,"['f295157f37cfb43cd8d8d2690ea124edc5ea59c2', '3ca3ff98405b43fab32dcd7cbd6bd34261386e35', 'cde39ce861e4c7514ee07fd91b6b8aac50cbf01b', '1dec1180add808a482a45f9afd15cc70129d6bbe', '194073c405e9c362c955e9ac31979ddbc037ff8d', '239bf45c13b3f6d38c74026b535f785febf9cd08', '30f233eecca2239ee1dd754914324092e53f8f19', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', 'b067177b1e17287185eb3b82ccc3d7c646b3ec40', '3faeb21fe256b99391d69570053a8c2d91e9f348', 'be7cb8f79bc018e57467168fc0c7f8ad59bba04f', 'dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce', '97f456643712e9618edd7465676c62af3c8ae690', '472644c5f4155635cf9e9e37540bfa53c20e7610', 'f497c1ece7b6f3560bb39958e2673f476d608f98', 'e75cb933d387ecb184010ff07d0ee43fc1750e2a', '08aaaf7ae3d61875e7bcf5c1bb0df4f17066e300', 'dde4abfd83fb61a794bd6c7d6e1991a67467c7ee', '3e53b6d0d30be2a802c6b7b34b75f6e67ab8204f', 'a281d563261c738f13b9e58a525e7e265a619c93', '2bc2f02f3b6125fec42357ba08c29f27d0ff314d', 'd6f002d88638de71114dab083f0ea8ceea6b6a5a', 'ce9ca56036307217ea565644d3d3bd74b879e045', '087dd95e13efd47aef2a6582e6801b39fc0f83d8', '8fd8cb4951ae9634a378383a880fbf16ac5d6926', 'fb8e253b8b0358a7b95ddc9ac4c74f93513a9c53', '7fa273f450251523e6b7fcc2eb3fdbdfd4a30493', '371a343457a4fbff00000bf4faa29b2b2f85744c', 'e7354193f0e7fdd1b72725935ff2741cc7b8eeb7', '2743e66939b30c43affb3c9e31f20cfac2109045', '37b9478b792fb1e7ad5f2c322ed4445b93df6c9e', '6fed828456964d29517f6caf31b700d8aec82153', 'baafed5f8968118af04dbbb1cf172f1c10bede25', 'ade9a900acc3c138021070537840488526796d35', 'c997ed5ac5772bb0fce8bb11b8c86bc33310f39a']"
cbc1e8bbfe98f94c0d13d111b824cf603b62712c,"['6c755fc901d0b41a5d73c265f64a5aacf62e83b8', 'f295157f37cfb43cd8d8d2690ea124edc5ea59c2', '008068e3d9e9e3d417bf21a4c0688b6af4515aec', 'dd5fc2d34af35c6c7428205fff04c8f527b9e8d4', 'f4c4e148546089123f8da5db4fb246ab4062bd40', 'a0367346bc355c36badec2d2c47ce55a320cd75e', '43bafb4997515d2904abfca8214f2fc806680fc3', 'fe4c5074f021cd1c810892c1b6bc267b23aa6e5c', 'e5a1cfcd07dcfd8b1feec9c635dadc858cde8166', '549e933821fdf7cd0309dacaae99c8284cbfcc24', 'd6a083dad7114f3a39adc65c09bfbb6cf3fee9ea', '76f87dfb737ac0e44df1fc331b422de2b9f0a632', '11342d45911ee8a7c9e3a94117ce774ad7036172', '1ddb24103c5089fd2bdfc05af41c69f39cfacc88', 'f4cfc7cbad257f1688772d59f694c16189dba811', '97f456643712e9618edd7465676c62af3c8ae690', '43ccf5d54ed038738af54009a5a9166af05471c7', 'c4cdf2e0d89aadb13bf9c61654ff9e17be2b01b9', 'e7b0e2710821a9fe1e3d2b9a09dd94514b2d5ea5', '152877c51df17cdd4a87d19e452c6daecfadf6c3', 'a1ef4052acb63356928bb440874c470ad48cb40c', '194073c405e9c362c955e9ac31979ddbc037ff8d', 'a747e8f2659df479c0092301b9658fc582423df1', '980858461df7c4349f17b427686c5bcbcffbdc04', '0601e9e434b30320c316c76228b97c093fa98ad6', 'd47a682723f710395454687319bb55635e653105', '9b529fe170823f95509585d5aa39fa01a43558fd', 'c50a909e20bd07f4aea09dc6dae539b45b406a96', 'b09139c153bac8893e8faea2b3a59159234caadc', '1dec1180add808a482a45f9afd15cc70129d6bbe', '28a5a53dafacebad8a7c47773079caeffb9a5baa', '07b01d665646009439ca206378cc35e095ec6cd2', '1b0aa15937fdf59103a5213bccf09cff83d0ee3e', '155eeede0c070f1f017ba5c9f6cacd7ae0b098aa', '3924aa213ff891812c66a6909ab902684d3eb107', '285d13bf3cbe6a8a0f164f584d84f8b74067271f', 'f397b593de771752e7002a954eb531f3ef6a975e', '1109d62ebd2b29a7dc148bc30dd6cfc803a63dec', '8fd8cb4951ae9634a378383a880fbf16ac5d6926', '7676c02ea839ff1ceb6e5e1427c42bc45e169bde', 'e5194ae88d63c7549678b1b73cfdaf7112164272', '86d3beff240b6c882058455e098a571de86564f5', '7bb477077968d68aa7a6059d8d6d801fb28274da', '2bc2f02f3b6125fec42357ba08c29f27d0ff314d', '7c24234042988e2f820a4350f43422ed2ad6fc52', 'dcbaf58b16ac7ef947879ea37c021466357b291a', '746a81aa26d3ebfb81acfd6af958d6a21603cd21', 'e7a7735104448371dde788542ebfc6af6485ea43', 'd88c1255876b62fb5f5a8b292098ca430710a540', '3a9f7c5bdd7f9560bf150332e97d6b1facdfce9b']"
