paperId,Citations
3705919b880f4f8dc37483a704e14dd078cb9ac4,"b7f5973dbf2ef76fcc3aea616a7f72ca79f09020, 8b7b2e88207fc2dd849f5d83c9b6e890f0174abc, 3faeb21fe256b99391d69570053a8c2d91e9f348, 20381972ee66e03ea218e5b3d39d6423b6e35f0f, 6bd3ee1ca608bc66a490f63f2fb107d79b44f3e2, cd2f4aaf98bb1e020cff310000c8049d3460c54e, a85c45ce7c893388e8eafa8a653b042e1497db48, 62fe1c3a866a5e368e110d6d8ed2385c84072cac, 5cb8f417d171ae329adf446820bd32d8b49d8c04, 54814b0669f20f07ec8d8c7e4fabddfadfe66b1a, 312b1067d89f598c4c5c0799aa18b48d0926bed8, dde4abfd83fb61a794bd6c7d6e1991a67467c7ee, c2aab470b8cf92f090e0a3bac1794b21500585e6, 0e6e8274d0dcbc1c3c1ccdbd87f3e5d53fdf62b4, ba913e2c03ece1c75f0af4d16dd11c7ffbc6e3ba, b781fb7f3725a9d899d3d250b378d729a8a00442, 9c1265fd47df8d825f0ddd6d9ab834002592e38e, 322d91190acd8ac8c64598f5126947b0485ba249, 8799ec4bdf98bc313aa8c41a706a385e026d1f88, e57aeb158a38ccf33d2f0f5a8f63f1209497e329, fa63c3f53413ced7946623889c416e34a28676ea, 5031790972d496547b6613d46a4a0134c824db6e, d78e61d0fe29b823f9630ccfa647c3029ec21f2e, 013eb12ce5468f79d58bf859653f4929c5a2bd14, b000a4b30f6206f6cfb033a79aad1ba810c972a4, 75c364909914f17791837ec88090262aa6656d3e, 6a1b25f7a67395ad1e676027322913acbb0a0635, aa9bf8b4c4ce8c28b9f47d7ce4f416aa9726bb0d, cd20ed8e70f6459f5617350f6b84c5c6d5929cb7, d6f002d88638de71114dab083f0ea8ceea6b6a5a, 4afa7d8e2de43b0b67366b1bce8768f5a246d153, a0d18dddaa995b126ad373e33767b9b881d16b2f, 5b34752817bc0d6aa96466dabcbc24a83dd071fe, df1a2539afbad27c4c80115a6f8f59a089024865, 17fca92ffd527c78c5dc6c7953e96671743807fa, cb12fe714dd4fa1d14b6a8023d494c14c89e90ea, 6a261e1e38506b0e4c113ba29a2d5e5d0709ed26, 011095a0082e5e301f9bf30267b193c1c9e7e370, 14dd50979af27bd2574c8068db11d27028b56afd, d3855b7351c11145e51301e6b686f748ca35c802, c15f30a3e84910a28cc560e7db097fd99339e8c1, e4788ee4f5e90c6f42cedc5116acd2d6475c3180, 6dd481d5eb8d76d4b61a1829c7687d008e0937ab"
6628f9ee35e36cdfdcac8a46cef4dba8d529a83b,"71a85e735a3686bef8cce3725ae5ba82e2cabb1b, 549e933821fdf7cd0309dacaae99c8284cbfcc24, 78aab73ed574393ab421f25b3a0e3f7343e64748, 75c364909914f17791837ec88090262aa6656d3e, a9cbbef8f4426329d0687025b34287c35bdd8b38, 2b061f7f108fdd4e90452aaaead574c7b4b5b780, 51db4c39dc0bdf5c95c8bbe89bf4211b48d0b4df, 208ac1f2ec9bf367a9981fedb6d9ea6aa9889099, 96023195e889fc258e6ff30aa99d250982dfae01, 2ed691a353fa48403d493ab658f5f267a42f0bf1, e75cb933d387ecb184010ff07d0ee43fc1750e2a, 980858461df7c4349f17b427686c5bcbcffbdc04, cf523942d56e90db182c5788845f6502da9a307d, 66d41e0f894dda2c37dd5bacbdd7bfd418e3350f, 6dd3e404aac097f63d42dc19fd08c7ec281f90b4, 9a51df7eaf2457b034c49ca8ca4ca3b81e6c08c0, 537f5e8e4139392cd2d108f32495e5b2b80151ac, 53b0cfa2eaaa9703df02b2ca9c43260c4de5df0a, 4267178106cef2e77284bde309dfaaf9fd46a91b, 94de6bab96ad533169dbc3bf9e6557581e59cb6f, 02a1e8e77f501675945890df45fbdc11726cb0ba, f3eb8b6b836c0ef419e1fa565476e6892c8717ff, addae423490bbe82da4fb2fc265237178686b4e8, a81ba6a07bf7a2ecff871e3362a77404501d0927, 99ae62cca0b15275d9ed1528f345f9dcefe50dd7, 83ea80a9393177ecf84928f4bd1120fb679f180c, 139a0c7a60667979dcb57eae677f75ff3f0b0196, f63e917638553414526a0cc8550de4ad2d83fe7a, 736ef8a32d6c5f76a21d61299300cf796480d507, fafa541419b3756968fe5b3156c6f0257cb29c23, c50a909e20bd07f4aea09dc6dae539b45b406a96, 41d04aa3c25dcfbf1b44ce666c48759e03c216c7"
9ea0757c750ab1222a7442d3485a74d1c526b04c,"9d6acac70b2d1fdb861a08b00766ef263109cd7f, 90aca7b4cdd728b28b2fb5b4dc3ae3e37daa5b94, 1d174f0e3c391368d0f3384a144a6c7487f2a143, 3337e4b2e63e5e99171f9da9d161771f5810c27a, cd29c25c489562b409a60f83365f93f33ee1a0a1, 8fedd23c1604dfeed02b75f8d38c1d7e33beee3a, c50a909e20bd07f4aea09dc6dae539b45b406a96, 8c4cb10c6d40b8f1d570944269a0a2e680dd5eb6, 31d7d7b9c7b776c639316027e6ae5f2ff2673da2, c9645aa4ea31903e02e201b877fd3e1466adff4f, 7637ed79d30d0139901175ae4abedd822c217ab4, a747e8f2659df479c0092301b9658fc582423df1, b977e8de38dc0d13817bca1ed20036badfe2a58c, 1ff76ab0fcf22110df62337d462e15d79a2a2593, 8c33ca066e2ab615e24c65198c794114436053dd"
30cc95639cffca4ffa8c0eafbc502636c0c88fa5,"f156ecbbb9243522275490d698c6825f4d2e01af, a926093ef103c02fd5ef7310e0d41b83d1958ed5, 6068d39e92aef1bb0e1291e9931894c35692a85e, ab606e9d148458f6d54e5d44abefd73b7990f6e0, 69d49a06f09cf934310ccbf3bb2a360fa719272d, 0311ace1d499cadd1cc0c515a625d1d045f60d25, fdc57c18f3b636c3273542327ae540217972558f, f31c2ddb7bb3f3f6ef4219143901cc0cddca5968, 60119658af638693f6de23d8466968e60c428ac7, 215fc60307f741b9db059204e41db8bfb879e606, 047286f5b9315a8e8bf56c4fc936e62f21495892, a357f1ff27e184d9a5ef69e665e8ca891032bf71, ac91892a8a6b6c3e97aa92b6fa8d54b42cade0ee, e373cbce1a831361a8de9dbc625727169011bcce, 94214d6d922ce095719d488642cbcc75dc52f273, 410fba9f03212257d0881811802e6620e59bc827, 627d7d631fd4e0e2179f82199f014deb7ff0ea0b, 9f71d4bd511a4797c4f0c0122350d3381adc8a2e, 8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78, 9954ec0a95fc0840f7712d7b0c67b242bb536a9e, f0f1627db35b4942e0f83069f20dd0948fc35d28, b781fb7f3725a9d899d3d250b378d729a8a00442, b000a4b30f6206f6cfb033a79aad1ba810c972a4, 41d6b6bd4bf44bf13b9157b603e33360e5e77a01, 23466d271676ae467cbe85bb1993682f3502e840, c1fdfcd4470c65aa1238d3a1719c60672c8a4f5b, 83ea80a9393177ecf84928f4bd1120fb679f180c, f295157f37cfb43cd8d8d2690ea124edc5ea59c2, b6becea767675ea6ee43c78ce747077a5050019c, dcbaf58b16ac7ef947879ea37c021466357b291a, 3b87dafd5a412e25e06761f181ec199ca88a7398, 11be2469ab1d1c508e7b6e14148990741ba87884, b69a35662a2cac38eab22f4481285116bdf8c30e, 6dd3e404aac097f63d42dc19fd08c7ec281f90b4, cc017a62c605a0749e35a1264a46d62e78fb68b7, 10b4b926904ad153f791ec680218e1610747a0c8, 287ba5bf00d96af1596aaf80c178392a9c4fcc28"
8b28792f8405b737229afb92c99c579b86d8aa98,"34ca47eed139a7f0694611528f75debc43385518, 4e13a8e8ba8d33e15ed037bfca7c651047533990, 82e1e8b222aeaca19d45375b31fdc825d1a821b8, 287a7da1801a07cf7fd85ffcc23c79504876ecc0, 8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78, b266510f5f9b40d42b51884ad13a1867fb3284fd, 82973c5f56681190a0dbb4c4449ed60d5f805135, b5270b32a17fcc2e3dc209add6f4e4ba709b7358, f31c2ddb7bb3f3f6ef4219143901cc0cddca5968, 3cfe075af77bf0364e6ddecb3d223960d06e8927, 14014c024674991149f3ecf9314c93f7e029ef1a, 89858723bec341178f2b00d34ea3016baaaf71a6, 9583ac53a19cdf0db81fef6eb0b63e66adbe2324, 69e76e16740ed69f4dc55361a3d319ac2f1293dd, f1300d9be8254b028337d9757755ba906fe6955b, c2a448bb511ebae41a87e69891da8bbf17ddba3d, a18f02e5c24e1f924aea268dd343bbdea234f2bb, c24d47ff95cd4bda073c75ec24ececaa3b10c995, cbc1e8bbfe98f94c0d13d111b824cf603b62712c, c9645aa4ea31903e02e201b877fd3e1466adff4f, 15370f51d666ab8ef17185679553c6a8647b2a15, 08aaaf7ae3d61875e7bcf5c1bb0df4f17066e300, 6e74403ab75d0080c056fd66702ab1f54f04d9b1, 84725855d10b531eb8cbe54935dda0440c2fc750, 933baeec555352784848a93284c9dd0e79477759, 7a4fe2f003241ad97bf1778e527cb0306fa90da2, 3dd7f7118ee174265889d00d100cfe2a02871be8, cad72a86c97e1b9ae6afb0b3ba45b966cd42e7e5, 31f9eb39d840821979e5df9f34a6e92dd9c879f2, f295157f37cfb43cd8d8d2690ea124edc5ea59c2, 624b2f14be4287d6a400cdf88a6f911b434b182e"
bfad52fc64ca0169644b6e7e0ea9a46470d51709,"b04550f0722e9614163855ab36fc2430b931a3fe, 96b51d940653710f9d099d89ade86b44fa9bdd8a, 85328b4a8132bf4299f8cd7f8e79e850d561c8fc, 818de553ecd306735971aba04bbfc29d17457084, 6fed828456964d29517f6caf31b700d8aec82153, 94deb62af3054c49e7d80bd7eb3ed5efe990fc0b, e7a7735104448371dde788542ebfc6af6485ea43, 537f5e8e4139392cd2d108f32495e5b2b80151ac, 0574de8b7ea2048a78ae9d2b5d26f315e6fa1ee7, d88c1255876b62fb5f5a8b292098ca430710a540, 590b617c08d34bc6caed7e4490c0b22a9c516e86, 3a9f7c5bdd7f9560bf150332e97d6b1facdfce9b, 1562390dd212516cd857009cbd4f857a902d1f3d, 2a15e9ac5593cd1f8bd3a724e78a173037c02fea, 519ffd9744de5638d8c950090f065923e0793a93, 8f2cf30f9c825d8ef7d622601dbd525ace95e025, 5371896313ac227eb819038dd55f213cb42b99e2, b977e8de38dc0d13817bca1ed20036badfe2a58c, 1d7531db9272f7838e33616075e1e64532fd013a, db4cf9f6a653d5c15973e836c800ea47743251ae, 033a50c4515b153b6e706018075c333c64981fd7, 63d8426ba1f51a8525dd19fd8ec92934ec71aea5, ddc6e677715c03fe574319d3f80a3e1577bdbdd3, aee3d7f98b966240178ef420724c840f9b61deb3, 57f5bf937f7393b691428747a9078d3124e6bcce, 90aca7b4cdd728b28b2fb5b4dc3ae3e37daa5b94, 69d49a06f09cf934310ccbf3bb2a360fa719272d, 70ca38ad480c0be0eca89ccc4972d6cc9a5824da, b894e52c341f293f93a5cbf496015ca0d4ed3e50, 10aa2be24951e6de76b630482a645d79354c4cde, 31d7d7b9c7b776c639316027e6ae5f2ff2673da2, 6fb020754f6de564c3a0a07bb656c0a90be1f87d, 74b63c4cdc719a646ce014d084a0ce0ac66d9139, 11cf88dce827bd67cbfa60400306318022e736d5, e5a1cfcd07dcfd8b1feec9c635dadc858cde8166, 472644c5f4155635cf9e9e37540bfa53c20e7610, 11be2469ab1d1c508e7b6e14148990741ba87884, e02f91d625cd32290d4ede0f31284da115844316, 4bad6ed9a4cdec5912dcd21d12c0cf9291fe04c8, 8c33ca066e2ab615e24c65198c794114436053dd, 1a4c6856292b8c64d19a812a77f0aa6fd47cb96c, 6dd481d5eb8d76d4b61a1829c7687d008e0937ab, 10a69070c8585dc5564b11b0e53dbe4d565f9ce1, e32a2519b59d62cff6cb8136ee242dc3754ed57b, 742747c7a453b293352b772d0d99541c96a351c3"
43e624ddeed82df944a6cae0dedec3372438e243,"3ea34401909978d3d3d0c25c8746e02c7d2a7c77, fee8f63972906214b77f16cfeca0b93ee8f36ba2, 9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a, 8b7b2e88207fc2dd849f5d83c9b6e890f0174abc, f295157f37cfb43cd8d8d2690ea124edc5ea59c2, 6d2d6707a0674ee41d539d106e6cb359a0a6ca06, fa63c3f53413ced7946623889c416e34a28676ea, 1cf2e9e198feef3893da2800a7949f6880ddc084, f8056d942a1d8fe0ef73a6bd7758b3e12b0956fa, 3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8, 8ef0c1c2030aa265a4e7c836d080c2e2088efde6, fc77048474ccd34c6507701591c2e6ab3ca647ef, 9c1265fd47df8d825f0ddd6d9ab834002592e38e, b6b7fea1846e85ac1e3c7e3adda6e65b127d0368, 046eb47d56beb8069b0098e3d01608f81ebb6849, d617f51833860dc50d202af7f80be71304b2e994, 27245e65a27bde90b5b0bb25d157bb75a0ad8b5a, a9640bac0b45a804d07fc5914feb08af8f2a73f2, cb23a59fdf3ade707600f076df4ff27a03941fba, a85c45ce7c893388e8eafa8a653b042e1497db48, 44786a2c2a8ba8cf5c74a8fb10098c220e924c56, 5031790972d496547b6613d46a4a0134c824db6e, 35adeef964fd344288febc7def2780007587724f, aee3d7f98b966240178ef420724c840f9b61deb3, 1597449a7f64b6bd24639b4deab96c8a8c184177, cf523942d56e90db182c5788845f6502da9a307d, d7b820af40a9e2660ef700d39f7b2e27b43435c5, 1562390dd212516cd857009cbd4f857a902d1f3d, 75ea299834d6949e89e91d006677343ddab44e49, e576a2d97950b1f6831f88575dd3f370053f6af7, 91d6e8ba5dd90b02fe3bd870b19da13a6167af53, 97ac11e5a6440eccb70ae7146392ac138c36fa6c, 5e31fa4e69d1a3587230f5d134c0b7e2ed84a742, 1452b25a7680bbb2c66dd7dfca6704292405da92, 4be7d1524edb0137599a5cc95f72844b85a52fe1, 10d89b13a6309a531c35701d37d3bd76a27a3942, 07b01d665646009439ca206378cc35e095ec6cd2, 287a7da1801a07cf7fd85ffcc23c79504876ecc0, dadfb3ff45e19dc22456a645f441bbeb17c93c9c"
5e4597eb21a393b23e473cf66cb5ae8b27cab03e,"acc296f981cde8d8c205982fc4422ec35531b769, f7b69b8babfa607f2e8b0371f24cb720a7a827d6, 10d89b13a6309a531c35701d37d3bd76a27a3942, 0235c8697bf5ab8aef776d822746ce26fac0f7ba, 11c3154d709c74dbbe702e7f7c46a37224f9cc36, 84a36e19f9394f22b34f79756fa9628a795e02ea, 71f3bfea47b96fbab78a3439ee819cd92a33329d, b2e791a569f5f1e64354ee6e7a3b9e291b8d9651, 733fc094e785724621c46e20db1be69f132ad9df, 02b1607af35b48f0bd716367caf6a7428b969369, c30c0092bf4eb8a44faec3fc60cdd5006276bcdc, dad8965c5a4c0a0ea1eb3837c6a9c3b42597c2ce, e576a2d97950b1f6831f88575dd3f370053f6af7, 56266342b01a4f2ddc28a1e8401dbbad105736a5, d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5, f476d44a4892e0c8256e50e9075f8dd3d412bfcf, 3a58efcc4558727cc5c131c44923635da4524f33, 14dd50979af27bd2574c8068db11d27028b56afd"
10a0541be17d10d922ffc68a3dae55a13d9c1ab9,"dd4d82299b4209db539d639f836fcee663cf72b3, 0fa554d981809c5eb78956c779f75092c4f6c16b, 2f44ab0e52eb98fdfc0086638887f175b6f2fe4b, 90e4330fed2da147dd41490e8ad638b618112b3d, 9db0247728950788a2b42097d81dc0e24eed6bb2, a747e8f2659df479c0092301b9658fc582423df1, 4dcbe71d261ba5caa0a06d5c265b5509edbbe1c4, 53b047e503f4c24602f376a774d653f7ed56c024, 78df3ba26593620ab689fe5a97b7e739434a053b, 78e80b6f3fa46e26ea4e8542815305c3ba88c5df, bc44c0c64a473e035b11ae60a1993ad3db1acd2e, 024006d4c2a89f7acacc6e4438d156525b60a98f, 9eea59c34f139f3d2153226c8cf026e975622074, a18f02e5c24e1f924aea268dd343bbdea234f2bb, 29279e52008848ee494f5af1b836313ab99c25ed, c2a448bb511ebae41a87e69891da8bbf17ddba3d, cd2f4aaf98bb1e020cff310000c8049d3460c54e, 3b552b5adae3ab82f874fd2ef1477862f5a9d056, 780c725848aac1118d00c8bb306719ec803369cd, b415e836d447ea9efb7629a1de67cd2a6f9e7ba8, 8b28792f8405b737229afb92c99c579b86d8aa98, 98e6c6d860383fea5bbad145deed51514d23b86c, 784141489258258b12979061d92c1a616da26525"
cd29c25c489562b409a60f83365f93f33ee1a0a1,"b473e91cbe80c8b46451b49153cd5f93030480ab, db0cc2f21b20cbc0ab8946090967399c25709614, 1ee1d353d309eef7a74cfaebd4304c09d0f2b0d7, e8b7a9be9f2d0578a95319ed5841978e10429967, a22f3398ea865426c89ee66f4824ec626e56a864, af13a92977d4f4dc5b28b13746d86111d42939e8, 0c8c500cec9b74ebc7be44c52b79d2bd78234605, 1a4c6856292b8c64d19a812a77f0aa6fd47cb96c, 6a1b25f7a67395ad1e676027322913acbb0a0635, 3b552b5adae3ab82f874fd2ef1477862f5a9d056, 971c35bcab25fbf4fd4bb6e128cf2586f0ab1d67, f12930cd5f58990badc1a7c5d2749cad004cfb0e, 78b2d392ebb100a220ceab6529d26909b27eaa32, a2a514ed839dafdd0fb76d6c2615f25f35bf8087, 6bc4b1376ec2812b6d752c4f6bc8d8fd0512db91, 10a0541be17d10d922ffc68a3dae55a13d9c1ab9, 7ed665355ac78bf0c394602dd9d26075195ce2f2, 16fa12ebc578df676f3dda5453ad56c15a0d6702, e359e8960b0b09e8685a32927b7818f4b06ef881, e4b52a1a00e9db941326fc857b95245cbfb60bce, 70ca38ad480c0be0eca89ccc4972d6cc9a5824da, 8ba8a0d18a06752f5a39996ccf1e914da0941443, 15d1450a8797e2feaa4c0ca4ebcd43c8cbd8b61d, 182180bd69ea6d2f59225ded5ddc900b8558ab9f, 2e965b5d97c2d6fb4af284307735be39283792ba, a781cea542e99c6bb9422858e7c04eaef18c7673, d9b5194f3f959eda2e95df6a340254f52ced46f4, ed935c6b359a7a486c28240d796e84897d095125, ff74bfbd9ebf4c54809873aecb04be27e9402cb8, b428e9e0e8ac36b3ae29a7ab9b9554c39cedb283, 529ff7d6441d244212cf2becafd12a7e67ac56d9, e24b8a9531573d284647239affc6c855505b0de4, 74bec51a66499fcfbced16ff3fce696acf98c9e1, 89858723bec341178f2b00d34ea3016baaaf71a6, 3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8, ba9b6f805feb62c978d384211f910790643a023e, 9f71d4bd511a4797c4f0c0122350d3381adc8a2e, 11cf88dce827bd67cbfa60400306318022e736d5, 8ee45aeb7c97e3346cc62f216f673b91277ac718, acc296f981cde8d8c205982fc4422ec35531b769, 75ea299834d6949e89e91d006677343ddab44e49, 573fd2ce97c70bb29097e8efb28a27af791225ca"
be383c607d4d357c763d2329ab71799c6e1393b4,"78aab73ed574393ab421f25b3a0e3f7343e64748, 6544259ff6b335b1dcec75e031b6d57e5b9509f4, 34f9c825ba24889fa5e164ba9f99bfe4fc2f3e61, 538fbdb8013ab43a9b5d725461b294ad29fcced7, 02b1607af35b48f0bd716367caf6a7428b969369, 2374106a32169c07703599ff3f6f4b31e8067b89, fac67bf55456b52ac6e4f280ad953d0250c74ebc, d88c1255876b62fb5f5a8b292098ca430710a540, cd74acb268404cde24f5131a22d04d48776b283e, 364128bcce9836d60e685bb717b80f30e25092e0, d422df8bff4e677a3077635db116679d25142bfc, 430f3c265935abb45bc84f3ae81c570ef778aac0, 80d9f0eb47b712988d19cbe29a7bfa63f2a175d0, bcc82ce554942880814243fc8c08a88b9d2aad09, baafed5f8968118af04dbbb1cf172f1c10bede25, dd4d82299b4209db539d639f836fcee663cf72b3, 9954ec0a95fc0840f7712d7b0c67b242bb536a9e, 9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a, 785a1c77fabd1ad870a9dbc98d235d2fcbdbaa6f, 5406e153957dd7a165264da6e6e5d81251997404, 39444c55f07839ac6a0d1839472a982f8fb447bb, 2eda2921a8da4b325f9d05f556594a5884c398a7, 5031790972d496547b6613d46a4a0134c824db6e, 9db0247728950788a2b42097d81dc0e24eed6bb2, 1fa4936fb06319c3f4536c26a447d5507c92bd48, 492c389d560d9db39c758d07e635408d2e0eaf7d, 59c2968fb9672a7152c52127255d8f0784bc2368, 0bca61986b8edeaf33018d0203b44110f2480110, f0eb17c6def9aaf95ef3c8ce12b9c3ceb9030274, c2a448bb511ebae41a87e69891da8bbf17ddba3d, cd2f4aaf98bb1e020cff310000c8049d3460c54e, 5b34752817bc0d6aa96466dabcbc24a83dd071fe, 48265726215736f7dd7ceccacac488422032397c, 2ee03e28208a9310a9be4032c2b04ebdddb83cc7, 5b6ec746d309b165f9f9def873a2375b6fb40f3d, ae38dc77a962161107361f213db9216ee1274037, 82a09f72d7b9587e3b519b1cd9640a5a611f3480, 0894585294c67193ff3190240554677b56fd79a0, 5e31fa4e69d1a3587230f5d134c0b7e2ed84a742, 8e6d0ed32aaa5e3d7c598d5a2ace76eab8485801, d88083e37c44461ce3e404bd57257cd3edb07d4e, 7fa30c8af436b7df513ef41e2cccd8a2404f37f8, 82663577cf1d08235bb56ad648c9dad36343ccfb, d6bc29a897fd85e7187dc33c3c974b8879462237"
04fa3ebc4c0c0b4a2d2d1a3fc612134a05057696,"6a6ad9eb495739f4c80e7c09598720c3d5c5dff7, bfad52fc64ca0169644b6e7e0ea9a46470d51709, d6a083dad7114f3a39adc65c09bfbb6cf3fee9ea, eed62d36d1b976ac3873c83645f1c25f5096f89c, 1ab91d6ac7afc1a0121487a9089fa70edc1634d4, 709af143f78bc62413c50ea1a7ee75b0702c4f59, 537f5e8e4139392cd2d108f32495e5b2b80151ac, 2346d121f38fc19c77e0b062415519843f478163, fdc57c18f3b636c3273542327ae540217972558f, 31a61d009442436d04b9d4e1c5beee37172289ae, 9eacf62f1e546748428c7e4843731b1595294200, 950850e22e42201f152d90dc6f53d53e39d37657, b7a717233ec3ff37385ab1b06816d0ca375f5bb3, 0ae18b28d8dc00cd4641488084ead5df2a449c89, 4b991efaa8493a5925c2aee9eec980831213eba6, 4e58100b319d74f97ed550a4e5fa32dea8c06fe1, 8d942a3b52e2ad16ff8e5970be59591970d89fae, cb03b665069dad5e895a2c244929ea427f1fb9d1, c0aec04ee86c0724d61c976f19590fbe9c615723, 3e53b6d0d30be2a802c6b7b34b75f6e67ab8204f, 13c4e5a6122f3fa2663f63e49537091da6532f35, e02f91d625cd32290d4ede0f31284da115844316, 8713452753fd01de5616121af93e173d4f74eaf6, 799d5a8271887adede035644d878c7bd555576df, d2a5dcecd2ffdf03473df1688091f08fadb114a3, 2af8907d4a974ae41044581f5e5d67317cb08568, 0c4070272fb7d6b98971a107b022ff8abf0aa55e, 27e58c9e5e6d07809a45a17675a2c7135b577881, dd5fc2d34af35c6c7428205fff04c8f527b9e8d4, 343500e0052eb1b683f32b00efbbd1331c94184a, 9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a, ae38dc77a962161107361f213db9216ee1274037, 5471114e37448bea2457b74894b1ecb92bbcfdf6, e2e8ea9bcdb83deb2787ce89db1b51f7ccb1bd1e, 76b93abde3ec4e5bd84a38d488a8db209dc4ac98, d93bcf0685c15c45d078eafea565969c04daccd3, 1a37223175138bc1aa53b425ea2fdd0b382405a5, 1661d0d8d47cac41e01c59c60aac3675b4396698"
b428e9e0e8ac36b3ae29a7ab9b9554c39cedb283,"e248993daede136713e93929816df92b48ccddfb, fa63c3f53413ced7946623889c416e34a28676ea, 1d5adacc5d4d226e76c35bf19018f9e76759f127, baafed5f8968118af04dbbb1cf172f1c10bede25, 256ccb81d8c3bb63f4299195584b8e9f9d60187a, 92afbbe41174a545f9da9992e33c9a9592e529aa, 4875aa46599dc2d7e8292fc563347cf78fa12c8d, 208ac1f2ec9bf367a9981fedb6d9ea6aa9889099, a8c1ed061813f832358c1aabf5d171bab80203bf, 0ac1a1ccb16c8441f42ff8de743fc93f0e08c15c, 11c3154d709c74dbbe702e7f7c46a37224f9cc36, 3cfe075af77bf0364e6ddecb3d223960d06e8927, 30f233eecca2239ee1dd754914324092e53f8f19, 8d67b76222d84dcd337b8a2c78f13837070a79ce, b58e98029d53d69ccc7089dca7b01bf050b5ad2b, 53b047e503f4c24602f376a774d653f7ed56c024, 72243bfa618fd6c3c01bb7b4885a4a456b2a6071, d7b820af40a9e2660ef700d39f7b2e27b43435c5, 10a0541be17d10d922ffc68a3dae55a13d9c1ab9, 0090023afc66cd2741568599057f4e82b566137c, 8ba8a0d18a06752f5a39996ccf1e914da0941443, 697f2f3598057cd17cff7749d768cae0993c6727, 6a261e1e38506b0e4c113ba29a2d5e5d0709ed26, 43eea2a73997294193228d50f9ff25fc5345664b, ea160adc0d78e54669281b8b145bcd832e648fee, 1ab91d6ac7afc1a0121487a9089fa70edc1634d4, 1cff064f815111a71a98afda7aee1867ad617901, 9d6acac70b2d1fdb861a08b00766ef263109cd7f, 0c8c500cec9b74ebc7be44c52b79d2bd78234605, 13c4e5a6122f3fa2663f63e49537091da6532f35, ca05ca5f70616456d0f2e05c4a51cbf8b8d273f7, 447884e7da189102189a156966623335c72199b0, f397b593de771752e7002a954eb531f3ef6a975e, 2a56bd89fd1a9457f0705142540ffc4396fad4f7, 75ea299834d6949e89e91d006677343ddab44e49, e75cb933d387ecb184010ff07d0ee43fc1750e2a, 35adeef964fd344288febc7def2780007587724f, 1b0aa15937fdf59103a5213bccf09cff83d0ee3e, 7af07490da518c8ef3cf2ae106071df2c2d0101e, 6068d39e92aef1bb0e1291e9931894c35692a85e, 9675f7484a4d3d278a5a637f75a1b81d7d008c4e, 33e332837e91c1048c3ed165cd16bf7607c3bf06, 6aca07154c111f1c8738347d7112cad6b0bf974a, 627d7d631fd4e0e2179f82199f014deb7ff0ea0b, dde4abfd83fb61a794bd6c7d6e1991a67467c7ee, 3ea34401909978d3d3d0c25c8746e02c7d2a7c77, 5c45a5d05ac564adb67811eeb9d41d6460c70135"
66d41e0f894dda2c37dd5bacbdd7bfd418e3350f,"5bc511aa30f72720260d792e57537379fb04c395, 5c39e37022661f81f79e481240ed9b175dec6513, d3855b7351c11145e51301e6b686f748ca35c802, e3b94a5f28522e6825aff16ff07d56bd70d26c96, 3b552b5adae3ab82f874fd2ef1477862f5a9d056, cf5dfc4a9f7a82b32640128ca10832eace55880e, cbc1e8bbfe98f94c0d13d111b824cf603b62712c, 6dc4883228c95e8a332320fcc587a0ff33c84d59, 82d2b9d09cc339fdeac05abfb8a31f9c6eace948, 8b28792f8405b737229afb92c99c579b86d8aa98, 92afbbe41174a545f9da9992e33c9a9592e529aa, 9e5d389fcdce4c0a6827ebc804b4e863aa28c14c, 712e32e2da67428ba6c6add1605410e1c3792883, 0fdfcd2308a1fdece7e26b6ee10ee1ca2fa51ee6, bad4c08f03587e38ee960e2aa76e16d722826e7c, 0ad4189bdddfa32ecf7b1c9122eba57c8d8bbc7f, a9640bac0b45a804d07fc5914feb08af8f2a73f2, e2a85a6766b982ff7c8980e57ca6342d22493827, 97ac11e5a6440eccb70ae7146392ac138c36fa6c, 312b1067d89f598c4c5c0799aa18b48d0926bed8, 7ae2783a9196fb4bc2a610ae812d19722daddce5, be082d70534db088315f2cc5b42c2fdcd58c1b8c, 1e4709c0b8fe3bf759cd64dc1ede695d6e5316f0, 22ebfc211d184ed615729378a43fde175bf14478, be7cb8f79bc018e57467168fc0c7f8ad59bba04f, fa26a6d434450b185e669170e79fd3e1d29716bf, 8c4cb10c6d40b8f1d570944269a0a2e680dd5eb6, ce7499d6862df8269c655220049c3ed20b9b6f5e, be2b0396de9431bae931642516a1d3e4906329f5, d0ab11de3077490c80a08abd0fb8827bac84c454, f90f526b101cb8a0260f5165a3875928c58ae48a, 285d13bf3cbe6a8a0f164f584d84f8b74067271f, 3a9f7c5bdd7f9560bf150332e97d6b1facdfce9b, c0e6cd2ec3bc9eb46c7d45bb708854da3327339e"
